Photon    Coherent Incoher. Photoel. Nuclear  Electron Tot. w/  Tot. wo/ 
Energy    Scatter. Scatter. Absorb.  Pr. Prd. Pr. Prd. Coherent Coherent 
 5.000E+02 6.500E-09 1.800E-03 1.000E-07 1.840E-01 2.205E-03 3.613E+00 3.300E-04 
 6.000E+02 4.500E-09 1.550E-03 8.000E-08 1.870E-01 2.256E-03 4.158E+00 3.200E-04 
 8.000E+02 2.500E-09 1.200E-03 5.000E-08 1.910E-01 2.328E-03 5.210E+00 3.100E-04 
 1.000E+03 1.600E-09 9.800E-04 4.000E-08 1.940E-01 2.375E-03 6.226E+00 3.000E-04 
 1.500E+03 7.200E-10 6.800E-04 2.500E-08 1.980E-01 2.448E-03 9.305E+00 2.900E-04 
 2.000E+03 4.000E-10 5.200E-04 1.800E-08 2.010E-01 2.491E-03 1.237E+01 2.800E-04 
 3.000E+03 1.800E-10 3.600E-04 1.200E-08 2.050E-01 2.538E-03 1.853E+01 2.700E-04 
 4.000E+03 1.000E-10 2.800E-04 9.000E-09 2.080E-01 2.565E-03 2.468E+01 2.600E-04 
 5.000E+03 6.500E-11 2.300E-04 7.000E-09 2.100E-01 2.582E-03 3.082E+01 2.500E-04 
 6.000E+03 4.500E-11 1.950E-04 5.500E-09 2.120E-01 2.594E-03 3.696E+01 2.400E-04 
 8.000E+03 2.500E-11 1.500E-04 4.000E-09 2.140E-01 2.609E-03 4.923E+01 2.300E-04 
 1.000E+04 1.600E-11 1.200E-04 3.000E-09 2.150E-01 2.620E-03 6.149E+01 2.200E-04 
 1.500E+04 7.200E-12 8.200E-05 2.000E-09 2.170E-01 2.634E-03 9.221E+01 2.100E-04 
 2.000E+04 4.000E-12 6.300E-05 1.500E-09 2.180E-01 2.643E-03 1.229E+02 2.000E-04 
 3.000E+04 1.800E-12 4.300E-05 1.000E-09 2.190E-01 2.652E-03 1.844E+02 1.900E-04 
 4.000E+04 1.000E-12 3.300E-05 7.500E-10 2.200E-01 2.656E-03 2.459E+02 1.800E-04 
 5.000E+04 6.500E-13 2.700E-05 6.000E-10 2.210E-01 2.658E-03 3.074E+02 1.700E-04 
 6.000E+04 4.500E-13 2.300E-05 5.000E-10 2.210E-01 2.660E-03 3.689E+02 1.600E-04 
 8.000E+04 2.500E-13 1.750E-05 3.500E-09 2.220E-01 2.663E-03 4.918E+02 1.500E-04 
 1.000E+05 1.600E-13 1.420E-05 2.800E-09 2.220E-01 2.665E-03 6.147E+02 1.400E-04
