Photon    Coherent Incoher. Photoel. Nuclear  Electron Tot. w/  Tot. wo/ 
Energy    Scatter. Scatter. Absorb.  Pr. Prd. Pr. Prd. Coherent Coherent 
 1.000E+01 3.600E-06 6.600E-02 3.200E-06 4.190E-02 3.393E-04 1.090E-01 3.200E-06 
 1.500E+00 1.600E-06 4.950E-02 1.500E-06 5.850E-02 5.319E-04 1.085E-01 1.500E-06 
 2.000E+01 9.000E-07 4.000E-02 8.500E-07 7.200E-02 6.823E-04 1.129E-01 8.500E-07 
 3.000E+01 4.000E-07 3.100E-02 4.500E-07 9.200E-02 9.053E-04 1.230E-01 4.500E-07 
 4.000E+01 2.250E-07 2.550E-02 2.800E-07 1.050E-01 1.066E-03 1.330E-01 2.800E-07 
 5.000E+01 1.440E-07 2.150E-02 1.900E-07 1.150E-01 1.191E-03 1.380E-01 1.900E-07 
 6.000E+01 1.000E-07 1.850E-02 1.400E-07 1.230E-01 1.292E-03 1.423E-01 1.400E-07 
 8.000E+01 5.630E-08 1.450E-02 9.000E-08 1.360E-01 1.446E-03 1.501E-01 9.000E-08 
 1.000E+02 3.600E-08 1.200E-02 6.500E-08 1.450E-01 1.561E-03 1.562E-01 6.500E-08 
 1.500E+02 1.600E-08 8.500E-03 3.500E-08 1.580E-01 1.755E-03 1.665E-01 3.500E-08 
 2.000E+02 9.000E-09 6.600E-03 2.200E-08 1.650E-01 1.881E-03 1.716E-01 2.200E-08 
 3.000E+02 4.000E-09 4.600E-03 1.300E-08 1.740E-01 2.039E-03 1.786E-01 1.300E-08 
 4.000E+02 2.250E-09 3.600E-03 8.500E-09 1.800E-01 2.136E-03 1.836E-01 8.500E-09 
 5.000E+02 1.440E-09 2.950E-03 6.000E-09 1.840E-01 2.205E-03 1.870E-01 6.000E-09 
 6.000E+02 1.000E-09 2.520E-03 4.500E-09 1.870E-01 2.256E-03 1.895E-01 4.500E-09 
 8.000E+02 5.630E-10 1.950E-03 3.000E-09 1.910E-01 2.328E-03 1.930E-01 3.000E-09 
 1.000E+03 3.600E-10 1.580E-03 2.200E-09 1.940E-01 2.375E-03 1.956E-01 2.200E-09 
 1.500E+03 1.600E-10 1.100E-03 1.300E-09 1.980E-01 2.448E-03 1.991E-01 1.300E-09 
 2.000E+03 9.000E-11 8.500E-04 9.500E-10 2.010E-01 2.491E-03 2.014E-01 9.500E-10 
 3.000E+03 4.000E-11 5.900E-04 6.000E-10 2.050E-01 2.538E-03 2.056E-01 6.000E-10 
 4.000E+03 2.250E-11 4.500E-04 4.500E-10 2.080E-01 2.565E-03 2.085E-01 4.500E-10 
 5.000E+03 1.440E-11 3.650E-04 3.500E-10 2.100E-01 2.582E-03 2.104E-01 3.500E-10 
 6.000E+03 1.000E-11 3.100E-04 2.800E-10 2.120E-01 2.594E-03 2.123E-01 2.800E-10 
 8.000E+03 5.630E-12 2.400E-04 2.000E-10 2.140E-01 2.609E-03 2.142E-01 2.000E-10 
 1.000E+04 3.600E-12 1.950E-04 1.500E-10 2.150E-01 2.620E-03 2.150E-01 1.500E-10 
 1.500E+04 1.600E-12 1.350E-04 1.000E-10 2.170E-01 2.634E-03 2.171E-01 1.000E-10 
 2.000E+04 9.000E-13 1.040E-04 7.500E-11 2.180E-01 2.643E-03 2.181E-01 7.500E-11 
 3.000E+04 4.000E-13 7.200E-05 5.000E-11 2.190E-01 2.652E-03 2.190E-01 5.000E-11 
 4.000E+04 2.250E-13 5.500E-05 3.800E-11 2.200E-01 2.656E-03 2.201E-01 3.800E-11 
 5.000E+04 1.440E-13 4.500E-05 3.000E-11 2.210E-01 2.658E-03 2.211E-01 3.000E-11 
 6.000E+04 1.000E-13 3.800E-05 2.500E-11 2.210E-01 2.660E-03 2.211E-01 2.500E-11 
 8.000E+04 5.630E-14 2.900E-05 1.800E-11 2.220E-01 2.663E-03 2.221E-01 1.800E-11 
 1.000E+05 3.600E-14 2.350E-05 1.400E-11 2.220E-01 2.665E-03 2.221E-01 1.400E-11
